CellID,ClusterID,ClusterName
139,-1,NA
140,0,Smc
141,0,eL2/3
142,0,VIP
143,0,eL2/3
144,0,Oligo
145,0,eL2/3
146,14,Reln
147,-1,NA
148,0,eL2/3
149,0,eL2/3
150,8,eL2/3
151,0,eL2/3
152,4,Smc
153,11,eL2/3
154,0,eL2/3
155,1,eL2/3
156,0,eL2/3
157,0,eL2/3
158,11,eL2/3
159,0,eL2/3
160,0,eL2/3
161,0,eL2/3
162,-1,NA
163,7,eL2/3
164,0,eL5-3
165,0,eL2/3
166,13,eL5-2
167,0,VIP
168,0,eL5-2
169,6,eL2/3
170,1,VIP
171,0,eL2/3
172,0,eL2/3
173,0,eL5-3
174,0,Smc
175,3,eL2/3
176,11,eL2/3
177,0,eL2/3
178,0,eL2/3
179,12,eL2/3
180,0,eL2/3
181,0,eL2/3
182,0,eL2/3
183,0,eL2/3
184,0,eL2/3
185,11,eL5-3
186,2,VIP
187,2,eL2/3
188,-1,NA
189,0,eL2/3
190,8,eL2/3
191,0,eL2/3
192,6,eL2/3
193,3,VIP
194,9,eL2/3
195,0,L5-1
196,1,L5-1
197,1,eL2/3
198,0,eL5-3
199,0,eL2/3
200,0,VIP
201,-1,NA
202,0,eL5-2
203,1,eL2/3
204,9,eL2/3
205,13,eL2/3
206,2,Astro
207,14,VIP
208,0,eL2/3
209,9,eL2/3
210,0,eL2/3
211,3,eL2/3
212,0,L5-1
213,2,eL2/3
214,1,eL5-3
215,8,eL2/3
216,0,eL2/3
217,2,eL2/3
218,-1,NA
219,2,eL2/3
220,0,Astro
221,2,eL2/3
222,2,Astro
223,0,eL2/3
224,8,eL2/3
225,0,eL2/3
226,-1,NA
227,0,eL2/3
228,2,Reln
229,2,eL2/3
230,1,eL5-2
231,2,eL2/3
232,0,Smc
233,8,eL2/3
234,3,eL5-2
235,2,eL2/3
236,3,eL2/3
237,3,eL2/3
238,1,eL2/3
239,9,Oligo
240,2,eL2/3
241,0,NPY
242,14,Lhx6
243,3,eL5-2
244,3,Reln
245,8,VIP
246,3,eL5-2
247,13,eL2/3
248,1,NPY
249,1,eL2/3
250,3,eL5-3
251,3,L5-1
252,3,eL2/3
253,0,L5-1
254,0,eL6-2
255,3,SST
256,0,eL2/3
257,6,eL5-2
258,-1,NA
259,3,eL2/3
260,3,L5-1
261,2,eL5-2
262,2,Smc
263,1,eL2/3
264,2,eL2/3
265,9,eL2/3
266,2,eL2/3
267,4,eL2/3
268,2,eL2/3
269,2,Lhx6
270,1,Astro
271,1,Endo
272,13,eL5-2
273,1,eL5-3
274,3,eL5-2
275,9,Reln
276,0,eL2/3
277,7,Endo
278,8,Smc
279,3,eL5-2
280,1,L5-1
281,13,eL2/3
282,1,eL2/3
283,0,eL5-3
284,1,Endo
285,2,eL2/3
286,2,Endo
287,3,eL5-3
288,0,VIP
289,13,eL5-2
290,6,Endo
291,2,VIP
292,1,eL2/3
293,1,SST
294,3,Smc
295,2,Reln
296,3,eL2/3
297,3,SST
298,0,eL2/3
299,5,eL5-2
300,3,L5-1
301,2,SST
302,11,eL5-2
303,11,eL2/3
304,1,eL5-2
305,3,eL2/3
306,13,L5-1
307,3,eL2/3
308,1,eL2/3
309,3,L5-1
310,3,eL6-2
311,7,Lhx6
312,2,eL2/3
313,3,NPY
314,1,Endo
315,1,eL5-2
316,-1,NA
317,3,eL2/3
318,11,eL5-2
319,2,eL2/3
320,3,eL2/3
321,11,eL2/3
322,14,Endo
323,9,eL2/3
324,13,eL5-3
325,1,Astro
326,14,eL2/3
327,11,eL5-3
328,0,eL5-2
329,3,Lhx6
330,1,Oligo
331,3,eL5-2
332,3,Endo
333,1,eL5-2
334,8,eL5-3
335,8,eL5-3
336,3,eL5-2
337,11,eL2/3
338,3,eL5-2
339,3,eL2/3
340,12,Lhx6
341,9,L5-1
342,3,eL5-2
343,13,eL2/3
344,1,L5-1
345,9,eL5-2
346,3,Astro
347,3,L5-1
348,2,eL5-2
349,3,eL2/3
350,3,eL2/3
351,3,eL5-2
352,10,Reln
353,2,eL5-3
354,3,eL2/3
355,11,NPY
356,3,Astro
357,3,Reln
358,3,eL5-2
359,1,eL5-3
360,8,Astro
361,2,L5-1
362,2,SST
363,3,eL5-2
364,1,eL2/3
365,0,eL5-2
366,3,eL5-2
367,3,eL5-3
368,4,eL5-2
369,8,SST
370,3,eL5-2
371,3,eL5-3
372,12,L5-1
373,1,L5-1
374,3,eL5-2
375,3,VIP
376,3,eL5-2
377,3,eL5-3
378,1,NPY
379,3,eL5-2
380,3,SST
381,3,eL6-1
382,7,L5-1
383,2,eL5-3
384,13,eL5-2
385,3,eL5-2
386,0,eL5-2
387,3,eL5-2
388,2,Astro
389,2,L5-1
390,8,eL5-2
391,-1,NA
392,3,eL5-3
393,5,eL5-2
394,3,eL5-2
395,2,eL5-2
396,7,eL5-2
397,3,eL5-2
398,3,eL5-2
399,13,eL5-3
400,1,eL5-2
401,3,SST
402,3,L5-1
403,11,eL2/3
404,3,eL5-2
405,3,L5-1
406,3,Reln
407,2,Smc
408,3,Astro
409,3,eL5-3
410,13,eL2/3
411,3,eL5-2
412,14,eL5-2
413,14,L5-1
414,11,eL5-2
415,9,Astro
416,3,L5-1
417,1,eL5-2
418,3,eL5-3
419,13,eL5-3
420,0,eL5-2
421,2,eL5-2
422,4,eL5-2
423,1,Astro
424,14,eL2/3
425,9,eL5-2
426,3,eL5-2
427,3,eL5-3
428,3,eL2/3
429,-1,NA
430,3,eL5-2
431,1,Lhx6
432,1,L5-1
433,9,eL5-3
434,9,eL5-2
435,11,eL5-3
436,3,eL5-3
437,11,SST
438,13,Astro
439,3,Astro
440,3,eL5-2
441,13,VIP
442,1,eL5-2
443,4,eL5-2
444,4,eL5-2
445,3,eL5-3
446,-1,NA
447,2,Lhx6
448,6,eL5-2
449,3,eL2/3
450,4,Smc
451,3,L5-1
452,6,eL5-3
453,3,L5-1
454,3,L5-1
455,1,eL5-3
456,3,Lhx6
457,4,eL5-2
458,3,Astro
459,8,SST
460,3,eL2/3
461,3,Astro
462,5,eL5-3
463,2,eL6-1
464,3,L5-1
465,14,eL5-3
466,10,eL5-2
467,1,eL5-3
468,3,eL5-2
469,9,L5-1
470,1,Astro
471,11,eL5-3
472,2,SST
473,1,eL5-2
474,3,eL5-2
475,12,eL5-3
476,1,eL5-3
477,3,eL6-1
478,-1,NA
479,8,L5-1
480,1,NPY
481,3,Astro
482,3,eL5-3
483,11,Lhx6
484,14,eL5-2
485,8,eL5-2
486,14,eL5-3
487,1,SST
488,11,VIP
489,2,eL5-2
490,11,eL2/3
491,3,Lhx6
492,3,Smc
493,3,eL5-3
494,3,eL5-3
495,3,eL5-3
496,14,eL5-3
497,4,eL5-2
498,1,SST
499,3,eL5-3
500,3,eL5-2
501,13,eL5-3
502,10,eL6-1
503,5,eL5-3
504,1,SST
505,8,Reln
506,1,Lhx6
507,14,Smc
508,2,eL5-2
509,11,eL5-2
510,3,L5-1
511,3,eL5-2
512,3,eL5-3
513,3,Astro
514,13,Astro
515,5,eL5-3
516,3,L5-1
517,-1,NA
518,3,Smc
519,3,eL5-2
520,2,L5-1
521,8,Oligo
522,9,Lhx6
523,4,Astro
524,12,Astro
525,8,eL6-1
526,3,eL5-2
527,2,Astro
528,6,Smc
529,1,eL5-3
530,3,eL5-3
531,2,L5-1
532,3,eL5-2
533,3,Oligo
534,9,Astro
535,5,L5-1
536,3,eL5-2
537,9,eL5-2
538,1,eL5-3
539,2,Endo
540,4,L5-1
541,2,NPY
542,8,eL5-3
543,3,Lhx6
544,3,eL5-2
545,13,VIP
546,3,eL5-2
547,4,eL6-1
548,1,Astro
549,3,SST
550,3,Lhx6
551,1,SST
552,8,eL5-2
553,3,eL5-3
554,3,Smc
555,14,eL5-3
556,8,eL5-3
557,3,eL5-3
558,9,eL5-3
559,6,eL5-3
560,13,Lhx6
561,3,eL5-3
562,3,SST
563,4,eL5-3
564,11,eL5-3
565,-1,NA
566,3,Astro
567,3,SST
568,7,SST
569,3,eL5-2
570,3,eL5-2
571,3,eL5-2
572,14,eL5-3
573,4,SST
574,3,Lhx6
575,4,eL6-2
576,1,eL5-2
577,3,Smc
578,4,eL5-2
579,1,SST
580,14,L5-1
581,4,eL5-2
582,3,eL5-3
583,4,eL5-3
584,14,eL5-3
585,3,eL5-3
586,3,Smc
587,8,eL5-3
588,1,Lhx6
589,11,eL5-3
590,11,Astro
591,1,eL5-2
592,2,eL6-2
593,3,eL5-3
594,11,Smc
595,3,NPY
596,11,eL5-3
597,8,SST
598,8,eL5-3
599,2,Astro
600,1,Lhx6
601,10,eL5-3
602,2,Astro
603,14,eL5-2
604,3,eL5-2
605,5,Astro
606,3,L5-1
607,3,Astro
608,3,eL5-3
609,4,eL5-3
610,10,eL6-2
611,3,eL5-3
612,3,eL5-3
613,4,SST
614,9,L5-1
615,4,eL5-3
616,3,eL5-2
617,9,eL5-3
618,2,Reln
619,14,L5-1
620,2,SST
621,11,Astro
622,2,eL5-3
623,4,SST
624,4,Endo
625,3,eL5-2
626,1,L5-1
627,2,eL5-3
628,2,eL5-3
629,3,Smc
630,6,Astro
631,4,L5-1
632,5,Lhx6
633,11,L5-1
634,1,Astro
635,2,Astro
636,9,L5-1
637,3,Astro
638,4,Lhx6
639,4,eL5-3
640,4,eL2/3
641,3,eL5-3
642,9,Astro
643,1,eL5-3
644,4,eL5-3
645,2,eL5-2
646,2,VIP
647,1,eL5-3
648,1,SST
649,8,L5-1
650,0,Astro
651,2,SST
652,1,eL5-3
653,6,eL5-2
654,13,eL6-2
655,5,L5-1
656,-1,NA
657,11,eL5-3
658,5,eL6-1
659,3,eL5-3
660,4,Endo
661,8,Lhx6
662,10,Smc
663,11,L5-1
664,4,eL5-3
665,1,eL5-3
666,10,SST
667,3,L5-1
668,3,Smc
669,12,eL5-2
670,5,L5-1
671,2,SST
672,9,eL5-3
673,4,eL5-3
674,4,Lhx6
675,9,L5-1
676,4,eL5-2
677,14,eL5-3
678,4,Endo
679,4,eL5-2
680,2,NPY
681,4,eL6-2
682,3,eL5-3
683,4,eL5-3
684,13,eL5-2
685,9,eL6-1
686,3,eL5-3
687,4,L5-1
688,8,L5-1
689,5,eL5-2
690,4,VIP
691,4,SST
692,8,eL5-3
693,7,Smc
694,4,eL5-3
695,4,eL5-3
696,10,L5-1
697,2,eL5-3
698,4,Oligo
699,11,eL5-2
700,-1,NA
701,11,eL5-3
702,4,eL5-3
703,2,Astro
704,-1,NA
705,4,eL6-1
706,8,L5-1
707,4,Smc
708,13,Smc
709,4,Astro
710,4,eL6-1
711,4,eL5-2
712,4,NPY
713,12,eL5-3
714,12,Smc
715,-1,NA
716,4,Smc
717,13,eL6-1
718,14,Lhx6
719,12,NPY
720,4,eL5-2
721,5,Astro
722,4,Astro
723,1,Lhx6
724,11,SST
725,4,Endo
726,3,eL6-1
727,4,SST
728,4,Astro
729,11,eL6-2
730,4,eL5-3
731,4,L5-1
732,9,eL5-2
733,1,eL6-2
734,4,eL6-1
735,4,eL5-3
736,4,Smc
737,4,Lhx6
738,10,eL6-2
739,1,eL5-2
740,4,Reln
741,2,Oligo
742,4,eL5-3
743,4,Reln
744,5,eL5-3
745,4,eL5-2
746,4,Astro
747,9,Astro
748,5,eL6-2
749,2,Astro
750,14,Reln
751,4,Astro
752,11,eL5-3
753,1,L5-1
754,4,eL5-2
755,5,eL5-3
756,4,eL5-2
757,1,Astro
758,14,NPY
759,4,Oligo
760,14,eL5-3
761,4,L5-1
762,4,eL5-2
763,13,eL5-3
764,4,eL5-3
765,4,Smc
766,12,eL6-1
767,4,Lhx6
768,4,eL6-2
769,4,eL5-2
770,4,Lhx6
771,4,eL5-3
772,4,eL5-2
773,4,L5-1
774,2,eL6-2
775,4,eL5-2
776,4,Oligo
777,1,Endo
778,5,Lhx6
779,4,eL5-3
780,4,L5-1
781,1,Oligo
782,0,Oligo
783,14,L5-1
784,14,eL5-3
785,4,eL6-1
786,4,eL6-1
787,4,eL6-1
788,4,eL5-2
789,11,eL5-2
790,10,eL6-1
791,1,eL5-3
792,3,Astro
793,4,eL6-2
794,4,Reln
795,1,eL6-1
796,5,eL5-2
797,4,eL6-1
798,4,eL5-3
799,4,eL6-1
800,4,Lhx6
801,5,eL5-2
802,4,L5-1
803,4,L5-1
804,10,eL6-2
805,1,eL5-3
806,4,Reln
807,5,eL6-1
808,8,L5-1
809,-1,NA
810,5,SST
811,1,eL5-2
812,2,Astro
813,5,SST
814,4,eL6-1
815,12,eL6-2
816,4,eL6-1
817,5,eL5-3
818,5,L5-1
819,0,SST
820,1,eL6-1
821,1,SST
822,2,Astro
823,4,eL6-1
824,5,L5-1
825,4,Lhx6
826,1,eL5-3
827,6,NPY
828,5,eL6-2
829,4,eL5-3
830,8,L5-1
831,4,Astro
832,11,L5-1
833,-1,NA
834,4,eL6-1
835,9,eL6-2
836,4,Lhx6
837,4,Endo
838,5,eL5-2
839,5,Endo
840,11,eL6-2
841,4,eL5-2
842,1,eL6-1
843,4,eL6-1
844,1,Reln
845,-1,NA
846,4,Lhx6
847,5,Oligo
848,5,eL5-3
849,4,eL6-2
850,4,eL5-3
851,4,eL6-1
852,4,eL5-3
853,4,Lhx6
854,14,Endo
855,1,Astro
856,11,eL5-2
857,4,eL6-1
858,1,eL5-3
859,4,Smc
860,7,eL5-3
861,5,eL6-1
862,4,eL6-1
863,4,eL6-2
864,4,eL6-1
865,5,eL5-3
866,5,eL6-1
867,1,eL6-2
868,9,eL5-3
869,8,eL6-1
870,4,eL6-1
871,4,eL6-1
872,4,eL6-1
873,9,eL6-2
874,7,eL6-1
875,-1,NA
876,12,L5-1
877,12,eL6-2
878,4,eL6-1
879,12,eL5-3
880,13,eL6-1
881,11,eL5-2
882,5,eL6-1
883,4,Oligo
884,11,eL6-2
885,4,eL5-2
886,4,SST
887,4,eL6-1
888,4,eL6-2
889,5,eL6-2
890,2,eL5-3
891,4,Astro
892,2,eL6-2
893,5,NPY
894,5,eL6-1
895,1,eL6-1
896,2,eL6-1
897,5,eL5-3
898,12,eL6-1
899,4,eL6-2
900,2,eL5-2
901,4,eL6-1
902,4,eL6-1
903,11,Oligo
904,5,eL6-1
905,4,L5-1
906,4,Astro
907,5,eL6-1
908,4,L5-1
909,4,eL6-2
910,4,eL6-2
911,4,Smc
912,4,eL6-2
913,5,Smc
914,5,eL6-1
915,11,L5-1
916,2,Oligo
917,4,eL6-1
918,5,eL5-2
919,4,eL6-1
920,-1,NA
921,2,eL5-2
922,4,eL6-2
923,4,eL6-2
924,5,eL5-2
925,4,eL6-1
926,14,eL5-3
927,3,eL6-1
928,4,eL6-1
929,5,eL6-1
930,4,eL5-3
931,4,eL5-3
932,4,eL6-1
933,-1,NA
934,5,eL5-2
935,4,eL5-2
936,12,eL6-1
937,11,eL6-1
938,4,eL6-2
939,4,NPY
940,5,Astro
941,10,eL6-2
942,4,Lhx6
943,4,eL6-1
944,4,Smc
945,4,eL6-1
946,1,eL6-1
947,5,Endo
948,4,eL6-1
949,11,Lhx6
950,12,Astro
951,12,L5-1
952,5,eL6-2
953,4,L5-1
954,11,eL6-1
955,4,eL6-1
956,12,eL5-3
957,10,Endo
958,4,eL6-2
959,2,eL5-2
960,12,eL6-1
961,2,eL6-1
962,3,Oligo
963,5,Oligo
964,11,SST
965,4,eL6-2
966,4,eL6-2
967,5,eL6-1
968,11,eL6-1
969,1,eL6-1
970,12,eL6-1
971,1,eL5-3
972,4,eL5-3
973,4,Astro
974,12,eL6-1
975,5,eL6-2
976,5,eL6-1
977,4,eL6-1
978,12,Astro
979,4,eL6-1
980,4,eL5-3
981,12,eL6-1
982,11,L5-1
983,5,eL6-2
984,11,eL6-2
985,5,Oligo
986,4,eL5-2
987,4,eL6-2
988,4,eL6-2
989,11,eL5-3
990,4,eL6-1
991,4,eL6-1
992,11,Endo
993,4,eL5-2
994,4,L5-1
995,5,SST
996,4,SST
997,11,Lhx6
998,4,eL6-2
999,12,eL6-1
1000,4,SST
1001,4,eL6-1
1002,13,eL5-2
1003,5,eL6-1
1004,11,Smc
1005,1,eL6-1
1006,14,L5-1
1007,10,eL6-1
1008,5,eL6-2
1009,14,VIP
1010,4,eL6-2
1011,4,eL5-3
1012,4,Oligo
1013,5,Astro
1014,4,SST
1015,5,Astro
1016,6,eL6-1
1017,14,eL6-2
1018,4,L5-1
1019,5,eL6-2
1020,4,eL6-2
1021,1,eL5-2
1022,5,eL6-2
1023,5,eL5-2
1024,4,eL6-1
1025,5,eL6-1
1026,4,eL6-2
1027,5,eL6-2
1028,1,eL5-2
1029,4,eL6-2
1030,11,eL6-2
1031,4,eL6-2
1032,14,eL6-2
1033,5,eL6-1
1034,14,eL6-2
1035,5,eL6-2
1036,14,eL6-1
1037,14,Smc
1038,12,L5-1
1039,4,eL5-2
1040,14,Lhx6
1041,13,eL6-1
1042,4,eL6-1
1043,1,eL6-2
1044,4,eL6-1
1045,4,eL6-2
1046,8,eL6-1
1047,4,Oligo
1048,4,Oligo
1049,3,eL6-2
1050,1,L5-1
1051,1,L5-1
1052,5,eL6-2
1053,12,eL6-1
1054,2,Smc
1055,5,eL6-1
1056,-1,NA
1057,12,eL5-3
1058,11,eL6-1
1059,4,eL6-2
1060,11,eL5-2
1061,3,NPY
1062,8,eL6-1
1063,12,Smc
1064,12,eL6-1
1065,12,eL6-2
1066,4,SST
1067,12,Oligo
1068,4,Astro
1069,4,eL6-2
1070,8,eL6-1
1071,12,eL6-2
1072,1,eL6-2
1073,4,eL6-1
1074,5,eL6-2
1075,4,eL6-2
1076,4,eL6-2
1077,4,L5-1
1078,11,eL6-2
1079,12,eL6-2
1080,4,eL6-2
1081,5,eL5-3
1082,5,eL6-2
1083,12,eL6-2
1084,12,Astro
1085,1,eL6-1
1086,12,eL6-2
1087,4,eL5-2
1088,-1,NA
1089,11,eL6-2
1090,1,eL6-2
1091,3,Astro
1092,12,Smc
1093,4,L5-1
1094,3,SST
1095,-1,NA
1096,4,eL6-2
1097,5,Oligo
1098,14,Oligo
1099,2,eL6-2
1100,13,Astro
1101,5,eL6-2
1102,5,eL6-1
1103,11,Astro
1104,1,Oligo
1105,12,Astro
1106,3,Oligo
1107,3,Smc
1108,5,Astro
1109,5,eL6-1
1110,11,L5-1
1111,-1,NA
1112,4,Lhx6
1113,8,eL6-2
1114,12,eL6-2
1115,11,Astro
1116,12,eL6-1
1117,14,eL5-2
1118,14,eL6-1
1119,9,Smc
1120,12,eL6-2
1121,12,eL6-2
1122,14,Oligo
1123,14,eL6-1
1124,-1,NA
1125,12,eL6-1
1126,12,Oligo
1127,5,eL6-1
1128,4,eL5-3
1129,11,eL6-2
1130,12,eL6-2
1131,11,NPY
1132,10,eL6-1
1133,12,eL6-2
1134,10,eL6-2
1135,5,eL6-2
1136,5,VIP
1137,11,eL6-1
1138,7,eL5-3
1139,0,Oligo
1140,2,eL6-2
1141,14,Astro
1142,14,Oligo
1143,14,eL6-1
1144,14,eL6-2
1145,11,eL6-2
1146,13,Oligo
1147,14,eL6-1
1148,11,eL6-2
1149,11,Oligo
1150,14,eL6-1
1151,11,eL6-1
1152,11,Oligo
1153,12,eL6-2
1154,11,Oligo
1155,13,eL6-1
1156,11,VIP
1157,14,eL6-1
1158,11,eL6-2
1159,-1,NA
1160,11,eL6-2
1161,11,eL6-1
1162,13,eL6-2
1163,14,eL6-1
1164,11,eL6-2
1165,11,Smc
1166,12,eL6-1
1167,11,eL6-2
1168,-1,NA
1169,14,SST
1170,12,Endo
1171,-1,NA
1172,7,eL6-2
1173,11,Smc
1174,14,Smc
1175,11,Smc
1176,14,eL6-2
1177,-1,NA
1178,11,Oligo
1179,14,Reln
1180,12,Smc
1181,14,eL6-2
1182,14,Smc
1183,11,Smc
1184,7,eL6-2
1185,7,Reln
1186,11,eL6-1
1187,11,SST
1188,11,eL6-2
1189,14,Smc
1190,11,eL6-2
1191,14,Oligo
1192,-1,NA
1193,11,eL6-2
1194,14,Astro
1195,11,eL6-2
1196,-1,NA
1197,14,L5-1
1198,11,eL6-2
1199,11,Smc
1200,13,VIP
1201,14,Smc
1202,11,Smc
1203,14,Astro
1204,11,L5-1
1205,-1,NA
1206,11,eL6-2
1207,-1,NA
1208,11,Oligo
1209,14,eL6-2
1210,12,Oligo
1211,14,Oligo
1212,14,Oligo
1213,11,eL6-2
1214,11,eL6-2
1215,11,Oligo
1216,13,Oligo
1217,14,Oligo
1218,11,eL6-2
1219,13,Oligo
1220,11,eL6-1
1221,13,eL6-2
1222,11,eL6-2
1223,14,Oligo
1224,14,Astro
1225,14,Astro
1226,6,Oligo
1227,11,Oligo
1228,2,eL6-2
1229,1,eL6-1
1230,3,Oligo
1231,14,Astro
1232,14,Smc
1233,0,Oligo
1234,0,eL6-2
1235,11,Oligo
1236,1,eL6-2
1237,7,Astro
1238,-1,NA
1239,0,Astro
1240,0,Oligo
1241,-1,NA
1242,-1,NA
1243,0,Endo
1244,0,Astro
1245,-1,NA
1246,0,Smc
1247,0,eL6-2
1248,-1,NA
1249,0,Oligo
1250,0,Oligo
1251,-1,NA
1252,0,Oligo
1253,11,eL6-2
1254,0,Astro
1255,0,Astro
1256,11,VIP
1257,0,eL6-1
1258,0,eL6-1
1259,0,Astro
1260,0,eL6-1
1261,-1,NA
1262,0,eL6-1
1263,0,SST
1264,0,VIP
1265,6,SST
1266,0,SST
1267,0,Astro
1268,2,eL6-1
1269,0,Astro
1270,0,eL6-2
1271,6,Astro
1272,14,eL6-1
1273,0,NPY
1274,6,Oligo
1275,0,Oligo
1276,12,eL6-2
1277,0,eL6-2
1278,7,Oligo
1279,0,SST
1280,-1,NA
1281,0,eL6-1
1282,0,Oligo
1283,0,eL6-2
1284,14,L5-1
1285,-1,NA
1286,0,Astro
1287,0,Oligo
1288,0,Smc
1289,0,Endo
1290,0,Oligo
1291,-1,NA
1292,0,Smc
1293,0,Oligo
1294,0,Astro
1295,0,Oligo
1296,0,eL6-2
1297,3,Astro
1298,0,eL6-2
1299,-1,NA
1300,2,Oligo
1301,6,Smc
1302,2,Smc
1303,0,Oligo
1304,6,Smc
1305,-1,NA
1306,0,eL6-2
1307,0,Oligo
1308,-1,NA
1309,3,Oligo
1310,14,eL5-2
1311,0,eL6-2
1312,-1,NA
1313,0,Oligo
1314,0,Oligo
1315,0,NPY
1316,0,Smc
1317,-1,NA
1318,-1,NA
1319,-1,NA
